Price,Rooms,Bathroom,Car,Landsize,BuildingArea,Distance,Type,RegionGroup,segment,Tier
615000.0,2,1,1,1123.0,84.0,5.0,u,Metro,1,A
455000.0,3,1,6,639.0,120.0,31.7,h,Metro,1,A
660000.0,4,2,2,283.0,75.0,10.5,u,Metro,1,A
810000.0,3,1,2,459.0,114.0,10.5,h,Metro,1,A
805000.0,3,1,2,631.0,115.0,10.5,h,Metro,1,A
453000.0,3,1,1,305.0,140.0,10.5,h,Metro,0,B
780000.0,3,1,1,149.0,75.0,10.2,u,Metro,0,B
471000.0,3,2,1,338.0,114.0,18.0,h,Metro,1,A
780000.0,5,2,2,663.0,230.0,15.5,h,Metro,2,S
715000.0,4,3,2,679.0,140.0,15.5,h,Metro,2,S
1240000.0,3,2,1,673.0,150.0,12.4,h,Metro,1,A
756000.0,2,1,1,0.0,103.0,7.0,t,Metro,0,B
1205500.0,2,1,1,361.0,140.0,7.0,h,Metro,0,B
1031000.0,3,1,2,612.0,140.0,7.0,h,Metro,1,A
2500000.0,3,2,2,440.0,140.0,4.1,h,Metro,2,S
1041000.0,5,3,2,724.0,140.0,17.2,h,Metro,2,S
1050000.0,4,2,2,651.0,187.0,17.2,h,Metro,1,A
1208000.0,4,2,2,785.0,140.0,17.2,h,Metro,1,A
2020000.0,4,2,2,1183.0,140.0,14.7,h,Metro,2,S
835000.0,3,2,1,447.0,140.0,14.5,h,Metro,1,A
1010000.0,3,1,2,700.0,140.0,14.5,h,Metro,1,A
830000.0,3,1,2,696.0,140.0,14.5,h,Metro,1,A
442000.0,3,1,1,575.0,140.0,14.7,h,Metro,1,A
830000.0,3,2,2,1025.0,195.0,14.7,h,Metro,1,A
1400000.0,3,1,0,364.0,140.0,4.6,h,Metro,0,B
1035000.0,4,2,3,463.0,140.0,6.3,h,Metro,2,S
855000.0,3,2,1,92.0,116.0,3.0,h,Metro,0,B
1210000.0,3,1,6,645.0,140.0,7.5,h,Metro,1,A
737500.0,3,2,2,143.0,75.0,10.4,u,Metro,0,B
905000.0,3,1,2,573.0,140.0,10.4,h,Metro,1,A
526500.0,3,1,2,529.0,140.0,14.0,h,Metro,1,A
685000.0,2,1,0,324.0,58.0,3.0,u,Metro,0,B
1800000.0,3,1,1,130.0,140.0,3.0,h,Metro,0,B
1800000.0,4,1,2,605.0,140.0,5.7,h,Metro,2,S
330000.0,1,1,1,60.0,40.0,5.7,h,Metro,0,B
1020000.0,3,1,2,570.0,140.0,11.0,h,Metro,1,A
1280000.0,3,1,1,798.0,140.0,11.0,h,Metro,1,A
875000.0,3,1,4,563.0,140.0,9.4,h,Metro,1,A
1010000.0,3,2,1,150.0,125.0,4.3,h,Metro,0,B
819000.0,3,2,1,166.0,75.0,4.3,u,Metro,0,B
990000.0,3,1,0,196.0,102.0,4.3,h,Metro,0,B
1200000.0,3,2,2,198.0,131.0,4.3,t,Metro,0,B
1375000.0,3,1,2,483.0,140.0,4.3,h,Metro,1,A
1100000.0,3,2,2,239.0,140.0,4.3,h,Metro,0,B
1850000.0,3,2,2,720.0,140.0,10.2,h,Metro,2,S
1425000.0,4,1,2,778.0,140.0,10.2,h,Metro,1,A
773000.0,4,2,2,344.0,235.0,9.5,h,Metro,2,S
1475000.0,3,2,1,147.0,140.0,6.4,h,Metro,0,B
2180000.0,5,3,2,646.0,35.0,7.9,h,Metro,2,S
1500000.0,2,1,1,943.0,140.0,9.7,h,Metro,1,A
3200000.0,5,3,2,836.0,168.0,9.7,h,Metro,2,S
682000.0,2,1,1,140.0,75.0,9.7,u,Metro,0,B
1030000.0,4,2,2,1094.0,197.0,23.2,h,Metro,1,A
700000.0,3,2,2,535.0,75.0,23.2,u,Metro,1,A
675000.0,4,2,2,1031.0,161.0,39.8,h,Regional,1,A
1900000.0,5,1,2,644.0,140.0,11.4,h,Metro,2,S
817000.0,3,1,2,332.0,131.0,13.8,t,Metro,1,A
1815000.0,4,3,2,933.0,107.0,13.8,h,Metro,2,S
1225000.0,3,1,2,580.0,129.0,13.8,h,Metro,1,A
690000.0,3,2,2,703.0,153.0,35.2,h,Regional,1,A
880000.0,3,1,1,335.0,110.0,13.4,h,Metro,0,B
1562000.0,4,2,1,592.0,140.0,13.4,h,Metro,2,S
1530000.0,3,1,2,785.0,140.0,13.4,h,Metro,1,A
1264000.0,3,1,2,579.0,126.0,13.4,h,Metro,1,A
2150500.0,6,3,3,786.0,140.0,10.9,h,Metro,2,S
810000.0,3,1,2,649.0,140.0,8.6,h,Metro,1,A
570000.0,2,1,2,567.0,74.0,8.6,h,Metro,0,B
2655000.0,3,2,2,697.0,183.0,10.5,h,Metro,2,S
2720000.0,4,3,2,792.0,140.0,10.3,h,Metro,2,S
2525000.0,4,2,2,725.0,300.0,10.3,h,Metro,2,S
1300000.0,3,1,2,684.0,77.0,10.3,h,Metro,1,A
1275000.0,3,1,1,406.0,156.0,5.2,h,Metro,0,B
900000.0,2,1,0,191.0,140.0,5.2,h,Metro,0,B
520000.0,2,1,1,0.0,75.0,5.2,u,Metro,0,B
1204000.0,3,1,0,186.0,101.0,5.2,h,Metro,0,B
730000.0,2,1,0,190.0,140.0,5.2,h,Metro,0,B
1268000.0,4,2,2,645.0,217.0,5.2,h,Metro,2,S
1445000.0,3,1,2,613.0,112.0,5.2,h,Metro,1,A
796000.0,3,2,2,534.0,140.0,12.1,h,Metro,1,A
769000.0,4,2,2,662.0,140.0,12.1,h,Metro,1,A
690000.0,3,1,2,513.0,140.0,12.1,h,Metro,1,A
1325000.0,3,1,1,756.0,140.0,10.4,h,Metro,1,A
1052000.0,3,1,0,801.0,140.0,10.4,h,Metro,1,A
1381000.0,3,2,2,230.0,131.0,8.4,t,Metro,2,S
1000000.0,3,1,0,96.0,80.0,1.6,h,Metro,0,B
1717500.0,3,1,0,202.0,140.0,3.5,h,Metro,0,B
2400000.0,4,1,1,163.0,140.0,3.5,h,Metro,2,S
1950000.0,3,1,1,309.0,140.0,3.5,h,Metro,0,B
817500.0,2,1,1,292.0,131.0,10.1,t,Metro,0,B
590000.0,3,1,1,179.0,75.0,31.2,u,Metro,1,A
1520000.0,3,2,2,426.0,140.0,7.8,h,Metro,2,S
1700000.0,4,2,2,627.0,185.0,8.7,h,Metro,2,S
960000.0,2,1,3,294.0,140.0,8.7,h,Metro,0,B
732000.0,4,2,2,536.0,202.0,27.0,h,Metro,1,A
800000.0,3,1,1,366.0,121.0,17.9,h,Metro,1,A
877000.0,3,1,2,533.0,135.0,17.9,h,Metro,1,A
1255000.0,4,2,4,712.0,140.0,17.9,h,Metro,1,A
900000.0,3,1,2,537.0,120.0,17.9,h,Metro,1,A
1199000.0,3,2,2,552.0,140.0,17.9,h,Metro,1,A
1500000.0,4,2,3,724.0,140.0,17.9,h,Metro,2,S
780000.0,3,2,1,318.0,103.0,16.7,u,Metro,1,A
862500.0,3,1,2,490.0,140.0,6.7,h,Metro,1,A
1020000.0,4,2,2,441.0,255.0,6.7,h,Metro,2,S
996000.0,2,1,1,476.0,97.0,6.7,h,Metro,0,B
1095000.0,2,1,0,151.0,88.0,2.0,h,Metro,0,B
680000.0,5,3,2,646.0,199.73,20.6,h,Metro,2,S
492000.0,4,2,2,479.0,166.0,20.6,h,Metro,1,A
425000.0,3,2,2,263.0,165.0,20.6,h,Metro,1,A
985500.0,3,1,2,973.0,140.0,23.0,h,Metro,1,A
720000.0,3,2,2,815.0,140.0,23.0,h,Metro,1,A
860000.0,4,3,2,907.0,170.0,23.0,h,Metro,2,S
408500.0,3,1,2,584.0,140.0,14.0,h,Metro,1,A
310000.0,3,1,1,595.0,140.0,14.0,h,Metro,1,A
620000.0,3,1,4,597.0,140.0,24.7,h,Metro,1,A
650000.0,4,2,2,709.0,140.0,14.8,h,Metro,1,A
716000.0,3,1,2,693.0,140.0,14.8,h,Metro,1,A
645000.0,3,1,2,586.0,140.0,14.8,h,Metro,1,A
840000.0,3,2,2,542.0,140.0,22.2,h,Metro,1,A
801000.0,3,2,1,526.0,189.0,22.2,h,Metro,1,A
955000.0,5,3,2,619.0,153.0,22.2,h,Metro,2,S
1255000.0,3,2,2,348.0,140.0,14.3,h,Metro,1,A
1369000.0,3,1,2,696.0,140.0,14.3,h,Metro,1,A
902000.0,3,1,2,649.0,140.0,16.1,h,Metro,1,A
967500.0,3,1,2,768.0,122.0,18.0,h,Metro,1,A
890000.0,4,2,2,786.0,206.0,18.0,h,Metro,1,A
1800000.0,3,2,2,188.0,185.0,7.2,h,Metro,2,S
1200000.0,2,1,2,470.0,140.0,7.5,h,Metro,0,B
410000.0,2,1,1,0.0,67.0,7.5,u,Metro,0,B
930000.0,3,2,1,223.0,146.0,7.5,u,Metro,0,B
600000.0,2,1,1,132.0,75.0,7.5,u,Metro,0,B
1390000.0,3,1,2,793.0,140.0,7.5,h,Metro,1,A
761000.0,2,1,2,665.0,30.0,13.1,h,Metro,0,B
650000.0,3,1,4,616.0,94.0,13.1,h,Metro,1,A
700000.0,2,1,1,470.0,65.0,2.1,u,Metro,0,B
1275000.0,2,1,0,153.0,140.0,3.6,h,Metro,0,B
1680000.0,2,1,1,185.0,140.0,3.6,h,Metro,0,B
1340000.0,4,2,1,302.0,140.0,3.4,h,Metro,2,S
800000.0,3,1,2,617.0,140.0,15.4,h,Metro,1,A
545000.0,3,2,2,571.0,140.0,38.0,h,Metro,1,A
570000.0,3,1,2,537.0,118.54,38.0,h,Metro,1,A
653000.0,3,1,2,618.0,140.0,12.9,h,Metro,1,A
2862000.0,5,2,3,858.0,140.0,7.3,h,Metro,2,S
2180000.0,5,3,2,595.0,140.0,7.3,h,Metro,2,S
1610000.0,3,2,2,364.0,20.0,7.3,t,Metro,0,B
2450000.0,4,3,2,910.0,140.0,7.3,h,Metro,2,S
2250000.0,4,1,2,1110.0,140.0,7.3,h,Metro,2,S
1100000.0,4,2,2,1017.0,140.0,11.2,h,Metro,1,A
512000.0,3,1,2,197.0,96.0,11.2,h,Metro,0,B
820000.0,4,2,2,620.0,140.0,12.9,h,Metro,1,A
1050000.0,5,3,3,616.0,140.0,16.1,h,Metro,2,S
1326000.0,3,1,2,1020.0,140.0,16.1,h,Metro,1,A
895000.0,3,2,2,1036.0,132.0,16.1,h,Metro,1,A
730000.0,3,2,2,563.0,140.0,16.1,h,Metro,1,A
880000.0,5,3,2,789.0,290.0,16.1,h,Metro,2,S
925000.0,4,2,2,1070.0,190.0,16.1,h,Metro,1,A
770000.0,3,2,2,775.0,140.0,20.4,h,Metro,1,A
715000.0,4,2,2,680.0,230.0,20.4,h,Metro,1,A
840500.0,4,2,2,494.0,298.21,20.4,h,Metro,2,S
810000.0,4,2,3,990.0,140.0,20.4,h,Metro,1,A
1600000.0,4,2,3,633.0,140.0,13.8,h,Metro,2,S
1325000.0,3,1,2,400.0,140.0,13.8,h,Metro,1,A
3150000.0,4,2,2,743.0,140.0,13.8,h,Metro,2,S
1285000.0,2,1,1,348.0,100.0,13.8,t,Metro,0,B
685000.0,2,1,0,0.0,81.0,13.8,u,Metro,0,B
878000.0,2,1,1,128.0,75.0,13.8,u,Metro,0,B
957000.0,3,2,2,254.0,113.0,13.8,u,Metro,1,A
1236000.0,3,2,2,159.0,131.0,5.3,t,Metro,0,B
1750000.0,3,2,0,234.0,140.0,5.3,h,Metro,0,B
2010000.0,4,3,3,451.0,140.0,5.3,h,Metro,2,S
2370000.0,3,2,1,362.0,188.0,5.3,h,Metro,2,S
1480000.0,2,0,0,241.0,140.0,5.3,h,Metro,0,B
1682000.0,2,1,1,264.0,97.0,5.3,h,Metro,0,B
915000.0,4,2,2,419.0,75.0,8.9,u,Metro,1,A
781000.0,3,2,2,137.0,131.0,8.9,t,Metro,0,B
875000.0,2,1,3,671.0,140.0,8.8,h,Metro,1,A
1300000.0,4,2,2,604.0,140.0,16.0,h,Metro,1,A
1430000.0,4,2,1,590.0,140.0,16.0,h,Metro,2,S
660000.0,3,2,2,666.0,193.0,18.0,h,Metro,1,A
480000.0,3,2,1,320.0,140.0,18.0,h,Metro,1,A
2380000.0,4,2,2,778.0,140.0,7.8,h,Metro,2,S
1035000.0,3,1,2,585.0,140.0,7.8,h,Metro,1,A
975000.0,3,2,1,103.0,120.0,7.8,t,Metro,0,B
556000.0,3,1,1,627.0,140.0,14.0,h,Metro,1,A
875000.0,3,1,2,722.0,140.0,14.5,h,Metro,1,A
670000.0,4,2,2,713.0,164.0,15.5,h,Metro,1,A
575000.0,3,1,1,307.0,140.0,15.5,h,Metro,1,A
1250000.0,3,1,2,340.0,140.0,3.4,h,Metro,0,B
840500.0,2,1,0,107.0,140.0,3.4,h,Metro,0,B
1995000.0,3,1,4,482.0,140.0,5.4,h,Metro,2,S
600000.0,2,1,1,847.0,75.0,5.4,u,Metro,0,B
797000.0,2,1,2,964.0,75.0,5.4,u,Metro,1,A
3001000.0,3,1,3,784.0,140.0,5.4,h,Metro,2,S
752000.0,3,2,2,552.0,140.0,25.2,h,Metro,1,A
705500.0,3,1,4,670.0,140.0,16.3,h,Metro,1,A
685000.0,2,1,2,766.0,140.0,16.3,h,Metro,1,A
560000.0,3,1,1,364.0,165.0,16.3,h,Metro,1,A
511500.0,2,1,2,416.0,93.0,16.3,h,Metro,0,B
810000.0,3,2,2,209.0,16.0,6.4,t,Metro,0,B
1275000.0,3,2,2,161.0,140.0,8.4,h,Metro,0,B
1690000.0,3,1,2,706.0,140.0,8.4,h,Metro,1,A
815000.0,3,2,2,198.0,130.0,4.3,t,Metro,0,B
920000.0,2,1,1,575.0,140.0,4.3,h,Metro,0,B
467000.0,3,1,1,565.0,98.0,17.4,h,Metro,1,A
405000.0,4,2,2,590.0,163.0,31.7,h,Regional,1,A
420000.0,3,2,2,599.0,140.0,29.8,h,Regional,1,A
465000.0,3,1,2,615.0,140.0,29.8,h,Regional,1,A
625000.0,4,2,2,628.0,140.0,17.9,h,Metro,1,A
428000.0,2,1,1,389.0,104.0,17.9,h,Metro,0,B
722500.0,4,2,2,643.0,169.5,17.9,h,Metro,1,A
421000.0,2,1,1,257.0,83.0,17.9,h,Metro,0,B
960000.0,3,1,0,781.0,140.0,17.2,h,Metro,1,A
755000.0,3,1,2,848.0,140.0,16.2,h,Metro,1,A
286000.0,1,1,1,114.0,42.2,6.2,u,Metro,0,B
1375000.0,3,1,1,449.0,140.0,6.2,h,Metro,0,B
1401500.0,3,2,4,867.0,140.0,14.3,h,Metro,1,A
920000.0,4,2,2,413.0,170.0,21.5,h,Metro,1,A
1110000.0,2,1,1,709.0,140.0,21.5,h,Metro,1,A
1200000.0,3,1,4,807.0,117.0,14.2,h,Metro,1,A
1387000.0,4,2,4,691.0,140.0,14.2,h,Metro,2,S
970000.0,4,2,2,196.0,131.0,14.2,t,Metro,1,A
870000.0,3,2,2,264.0,75.0,14.2,u,Metro,1,A
1250000.0,3,1,1,722.0,140.0,14.2,h,Metro,1,A
865000.0,3,1,2,739.0,126.0,18.8,h,Metro,1,A
1410000.0,3,1,1,579.0,140.0,10.1,h,Metro,1,A
1220500.0,3,2,2,462.0,75.0,10.1,u,Metro,1,A
1920000.0,4,1,2,718.0,181.0,10.1,h,Metro,2,S
597500.0,3,1,2,810.0,140.0,34.1,h,Metro,1,A
1250000.0,3,1,1,343.0,140.0,6.2,h,Metro,0,B
1230000.0,3,1,1,396.0,123.0,6.2,h,Metro,0,B
1220000.0,3,1,2,492.0,103.0,6.2,h,Metro,0,B
1315000.0,4,2,2,650.0,140.0,10.4,h,Metro,2,S
660000.0,3,1,2,550.0,112.0,22.7,h,Metro,1,A
570000.0,2,2,1,1223.0,81.0,1.8,u,Metro,1,A
850000.0,2,3,1,1223.0,75.0,1.8,u,Metro,1,A
1000000.0,3,1,1,188.0,140.0,5.3,h,Metro,0,B
1240000.0,3,1,1,247.0,140.0,5.3,h,Metro,0,B
1590000.0,3,1,1,563.0,140.0,5.3,h,Metro,0,B
1275000.0,3,1,0,245.0,140.0,5.3,h,Metro,0,B
1350000.0,3,1,0,271.0,140.0,5.3,h,Metro,0,B
1075000.0,4,2,2,697.0,216.0,15.4,h,Metro,2,S
821000.0,3,1,1,656.0,140.0,11.2,h,Metro,1,A
1071888.0,4,2,4,553.0,190.0,11.2,h,Metro,2,S
560000.0,2,1,1,132.0,73.0,11.2,t,Metro,0,B
1210000.0,3,1,2,700.0,115.0,12.3,h,Metro,1,A
1500000.0,4,2,2,597.0,140.0,15.5,h,Metro,2,S
1215000.0,4,2,4,619.0,140.0,15.5,h,Metro,1,A
1265000.0,3,1,1,743.0,140.0,15.5,h,Metro,1,A
1050000.0,4,2,2,624.0,140.0,15.5,h,Metro,1,A
790000.0,2,1,2,253.0,140.0,11.4,h,Metro,0,B
410500.0,4,2,2,425.0,140.0,47.3,h,Regional,1,A
1300000.0,4,2,2,597.0,150.0,21.5,h,Metro,1,A
1400000.0,3,2,2,259.0,140.0,21.5,h,Metro,1,A
955000.0,3,1,4,645.0,140.0,8.5,h,Metro,1,A
860000.0,2,1,4,609.0,140.0,8.5,h,Metro,1,A
740000.0,2,1,1,487.0,88.0,8.5,h,Metro,0,B
816000.0,2,1,1,0.0,75.0,3.5,u,Metro,0,B
800000.0,3,1,2,0.0,80.0,3.5,u,Metro,0,B
1020000.0,2,1,1,0.0,102.0,4.6,u,Metro,0,B
660000.0,2,2,1,0.0,76.0,4.6,u,Metro,0,B
1242000.0,3,2,3,468.0,135.5,8.4,h,Metro,1,A
1365000.0,2,1,2,525.0,140.0,8.4,h,Metro,1,A
691000.0,3,1,1,170.0,75.0,8.4,u,Metro,0,B
660000.0,2,2,1,70.0,131.0,8.4,t,Metro,0,B
875000.0,3,2,2,214.0,131.0,8.4,t,Metro,0,B
1350000.0,5,3,4,525.0,266.76,8.4,h,Metro,2,S
1020000.0,3,3,2,158.0,159.0,8.4,h,Metro,2,S
630000.0,3,1,2,0.0,140.0,12.0,h,Metro,0,B
877500.0,3,1,1,598.0,140.0,12.0,h,Metro,1,A
912000.0,5,3,4,890.0,203.0,12.0,h,Metro,2,S
685000.0,3,1,3,494.0,102.0,12.0,h,Metro,1,A
270000.0,1,1,1,0.0,60.0,12.0,u,Metro,0,B
911000.0,3,1,4,601.0,140.0,12.0,h,Metro,1,A
365000.0,1,1,1,113.0,75.0,12.0,u,Metro,0,B
470000.0,2,1,1,73.0,75.0,12.0,u,Metro,0,B
890500.0,2,2,2,180.0,123.0,2.4,u,Metro,0,B
355000.0,1,1,0,1082.0,75.0,2.4,u,Metro,0,B
1300000.0,3,1,0,200.0,140.0,2.4,h,Metro,0,B
717000.0,2,1,0,316.0,75.0,2.4,u,Metro,0,B
1530000.0,3,1,2,187.0,140.0,2.4,h,Metro,0,B
1291000.0,3,2,2,776.0,140.0,19.9,h,Metro,1,A
1085000.0,3,2,2,921.0,140.0,19.9,h,Metro,1,A
750000.0,3,1,1,446.0,114.0,19.9,h,Metro,1,A
1005000.0,2,2,2,290.0,140.0,7.2,h,Metro,0,B
860000.0,4,2,0,725.0,196.0,23.5,h,Metro,1,A
645000.0,4,2,2,448.0,187.0,34.7,h,Metro,1,A
1770000.0,4,2,2,463.0,233.0,15.2,h,Metro,2,S
2250000.0,5,3,2,640.0,140.0,15.2,h,Metro,2,S
833800.0,3,1,0,730.0,140.0,22.2,h,Metro,1,A
1085000.0,3,1,1,297.0,211.0,5.1,h,Metro,0,B
1700000.0,3,1,1,118.0,140.0,1.9,h,Metro,0,B
945000.0,2,1,1,708.0,75.0,2.7,u,Metro,0,B
900000.0,3,1,1,119.0,140.0,2.7,h,Metro,0,B
1810000.0,3,2,2,273.0,140.0,2.7,h,Metro,2,S
785000.0,3,1,2,343.0,140.0,6.2,h,Metro,0,B
770000.0,3,1,1,606.0,140.0,20.8,h,Metro,1,A
600000.0,3,1,3,565.0,140.0,14.0,h,Metro,1,A
1650000.0,4,2,2,268.0,140.0,5.0,h,Metro,2,S
883000.0,3,1,1,534.0,140.0,8.2,h,Metro,1,A
1650000.0,3,3,2,698.0,140.0,8.2,h,Metro,2,S
755000.0,3,1,2,1011.0,140.0,31.7,h,Metro,1,A
780000.0,4,2,2,696.0,199.0,10.5,h,Metro,2,S
518000.0,3,1,1,322.0,75.0,10.5,u,Metro,0,B
2000000.0,5,3,2,735.0,286.0,10.2,h,Metro,2,S
1050000.0,3,2,2,444.0,140.0,10.2,h,Metro,1,A
716000.0,4,2,2,684.0,140.0,15.5,h,Metro,1,A
1450000.0,4,2,2,883.0,300.0,15.5,h,Metro,2,S
1181000.0,3,1,2,656.0,140.0,12.4,h,Metro,1,A
1352000.0,4,2,3,725.0,140.0,12.4,h,Metro,2,S
632500.0,3,1,2,536.0,140.0,15.3,h,Metro,1,A
460000.0,3,1,1,340.0,75.0,15.3,u,Metro,0,B
651000.0,3,1,2,555.0,135.0,15.3,h,Metro,1,A
831000.0,3,1,2,651.0,140.0,15.3,h,Metro,1,A
1250000.0,3,1,2,695.0,133.0,7.0,h,Metro,1,A
1460000.0,2,1,2,508.0,140.0,7.0,h,Metro,0,B
1000000.0,2,1,2,443.0,140.0,7.0,h,Metro,0,B
1420000.0,3,1,2,438.0,140.0,7.0,h,Metro,1,A
640000.0,3,1,1,0.0,75.0,4.1,u,Metro,0,B
856000.0,2,1,2,326.0,131.0,4.3,t,Metro,0,B
1235000.0,4,2,4,624.0,161.0,17.2,h,Metro,2,S
1425000.0,5,3,3,842.0,140.0,17.2,h,Metro,2,S
1650000.0,4,2,2,1250.0,140.0,17.2,h,Metro,2,S
1400000.0,4,3,2,882.0,140.0,17.2,h,Metro,2,S
1290000.0,4,2,2,407.0,300.0,17.2,h,Metro,2,S
825000.0,3,1,0,658.0,140.0,8.9,h,Metro,0,B
1000000.0,4,2,1,722.0,140.0,14.7,h,Metro,1,A
1160000.0,3,1,4,733.0,140.0,14.7,h,Metro,1,A
800000.0,4,2,3,777.0,140.0,14.5,h,Metro,1,A
749000.0,2,1,1,369.0,140.0,6.4,h,Metro,0,B
1370000.0,3,1,0,121.0,140.0,3.1,h,Metro,0,B
1272000.0,4,2,2,733.0,140.0,16.7,h,Metro,1,A
957500.0,2,1,1,136.0,58.0,4.6,h,Metro,0,B
2080000.0,3,2,2,754.0,177.8,4.6,h,Metro,2,S
852000.0,3,2,2,629.0,139.4,12.7,h,Metro,1,A
505000.0,2,1,1,0.0,38.0,3.0,u,Metro,0,B
1402500.0,3,1,1,270.0,101.0,3.0,h,Metro,0,B
650000.0,2,1,3,374.0,96.0,10.4,h,Metro,0,B
856000.0,3,2,1,300.0,212.0,10.4,t,Metro,1,A
1505000.0,3,1,1,149.0,109.0,3.0,h,Metro,0,B
1900000.0,3,1,1,186.0,140.0,3.0,h,Metro,0,B
600000.0,3,2,2,247.0,127.0,10.5,u,Metro,1,A
1030000.0,2,1,1,743.0,140.0,11.0,h,Metro,1,A
1005000.0,3,1,4,575.0,112.0,11.0,h,Metro,1,A
410000.0,2,1,0,1097.0,63.0,6.3,u,Metro,0,B
590000.0,2,1,1,903.0,75.0,6.3,u,Metro,0,B
1850000.0,3,2,2,348.0,140.0,6.3,h,Metro,2,S
1530000.0,3,2,1,257.0,162.0,4.3,h,Metro,2,S
865000.0,3,1,0,217.0,140.0,4.3,h,Metro,0,B
1370000.0,3,2,2,566.0,140.0,4.3,h,Metro,2,S
1082000.0,3,2,2,254.0,120.0,4.3,h,Metro,0,B
1972500.0,4,1,1,676.0,140.0,10.2,h,Metro,2,S
1775000.0,3,2,2,721.0,140.0,10.2,h,Metro,2,S
1150000.0,4,2,2,599.0,140.0,21.5,h,Metro,1,A
835000.0,4,2,2,573.0,140.0,9.5,h,Metro,1,A
460000.0,2,1,1,0.0,75.0,7.9,u,Metro,0,B
725000.0,2,1,1,136.0,76.0,7.9,u,Metro,0,B
602000.0,2,1,1,1129.0,72.0,7.9,u,Metro,1,A
830000.0,2,2,1,0.0,101.76,7.9,u,Metro,0,B
1300000.0,3,2,2,975.0,147.0,9.7,h,Metro,1,A
1330000.0,3,2,1,260.0,131.0,9.7,t,Metro,0,B
2050000.0,4,3,2,526.0,140.0,9.7,h,Metro,2,S
1940000.0,5,2,1,629.0,140.0,9.7,h,Metro,2,S
1590000.0,3,1,1,697.0,128.0,9.7,h,Metro,1,A
725000.0,2,1,1,134.0,75.0,9.7,u,Metro,0,B
2367000.0,2,1,2,773.0,140.0,9.7,h,Metro,1,A
705000.0,4,2,4,765.0,141.0,23.2,h,Metro,1,A
736500.0,2,1,1,271.0,140.0,8.8,h,Metro,0,B
780000.0,3,1,2,680.0,140.0,8.8,h,Metro,1,A
420000.0,2,1,1,0.0,68.0,11.4,u,Metro,0,B
1479000.0,4,2,2,603.0,148.0,11.4,h,Metro,2,S
1199000.0,3,1,2,383.0,140.0,11.4,h,Metro,1,A
1350000.0,4,3,2,557.0,140.0,11.4,h,Metro,2,S
890000.0,3,2,1,260.0,140.0,13.8,h,Metro,1,A
1430000.0,3,2,2,614.0,197.0,13.8,h,Metro,2,S
955000.0,3,2,2,225.0,131.0,13.8,t,Metro,1,A
667000.0,4,2,2,792.0,180.0,35.2,h,Regional,1,A
740000.0,4,2,2,796.0,140.0,35.2,h,Regional,1,A
1080000.0,3,2,2,328.0,144.0,17.3,u,Metro,1,A
623500.0,2,1,1,159.0,75.0,17.3,u,Metro,0,B
1258000.0,4,1,2,769.0,140.0,13.4,h,Metro,1,A
590000.0,3,1,2,392.0,140.0,16.1,h,Metro,1,A
1600000.0,3,2,4,0.0,131.0,10.5,t,Metro,2,S
1211000.0,3,2,1,343.0,140.0,10.5,h,Metro,1,A
3225000.0,4,3,3,803.0,140.0,10.5,h,Metro,2,S
2385000.0,4,3,2,373.0,140.0,10.5,h,Metro,2,S
1370000.0,3,1,2,0.0,75.0,10.5,u,Metro,0,B
1750800.0,3,4,2,424.0,201.0,10.3,h,Metro,2,S
2300000.0,4,3,2,592.0,140.0,10.3,h,Metro,2,S
1605000.0,4,1,2,606.0,163.0,10.3,h,Metro,1,A
1035000.0,2,1,1,542.0,65.0,10.3,h,Metro,0,B
505000.0,3,1,1,546.0,109.0,14.0,h,Metro,1,A
663000.0,3,2,2,244.0,129.0,6.4,t,Metro,0,B
860000.0,2,1,1,245.0,106.0,5.2,h,Metro,0,B
1505000.0,3,1,1,349.0,140.0,5.2,h,Metro,0,B
1700000.0,3,2,0,200.0,140.0,5.2,h,Metro,0,B
1280000.0,3,1,1,439.0,140.0,5.2,h,Metro,0,B
755000.0,2,1,0,0.0,75.0,5.2,u,Metro,0,B
1405000.0,3,2,2,401.0,167.0,5.2,h,Metro,2,S
460000.0,2,1,1,69.0,52.0,5.2,u,Metro,0,B
1210000.0,4,2,2,425.0,140.0,4.0,h,Metro,2,S
1265000.0,3,1,0,161.0,140.0,4.0,h,Metro,0,B
1300000.0,3,1,3,484.0,140.0,5.2,h,Metro,1,A
460000.0,2,1,1,54.0,60.0,5.2,u,Metro,0,B
263100.0,1,1,1,41.0,75.0,5.2,u,Metro,0,B
1075000.0,5,1,1,441.0,202.0,5.2,h,Metro,2,S
950000.0,4,2,2,189.0,131.0,10.8,t,Metro,1,A
1310000.0,1,1,1,604.0,140.0,10.8,h,Metro,0,B
714000.0,3,1,2,412.0,140.0,12.1,h,Metro,1,A
880000.0,4,2,2,520.0,261.0,12.1,h,Metro,2,S
1837500.0,3,2,1,93.0,164.0,2.4,h,Metro,2,S
593000.0,3,2,2,480.0,195.0,14.8,h,Metro,1,A
1732000.0,3,1,0,646.0,140.0,10.4,h,Metro,1,A
1253500.0,3,1,1,583.0,140.0,10.4,h,Metro,1,A
1642000.0,7,4,2,765.0,146.0,10.4,h,Metro,2,S
700000.0,2,1,1,148.0,131.0,10.4,t,Metro,0,B
780000.0,3,2,2,306.0,138.0,14.7,t,Metro,1,A
720000.0,4,2,2,595.0,140.0,14.8,h,Metro,1,A
